,MonthlyCharges,Churn,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3613,50.05,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3614,60.25,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3615,105.75,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
3616,87.3,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3617,48.35,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3618,54.25,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3619,85.3,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
3620,50.0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3621,24.4,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
3622,90.95,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
3623,72.25,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3624,96.1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
3625,19.85,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3626,55.3,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
3627,20.1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3628,69.5,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
3629,25.15,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3630,20.95,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3631,49.55,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3632,79.65,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3633,71.25,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3634,113.8,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3635,24.55,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3636,19.7,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
3637,20.25,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3638,50.15,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3639,100.5,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3640,95.9,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3641,74.45,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3642,104.1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3643,19.05,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3644,25.0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3645,19.05,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3646,81.9,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3647,69.7,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3648,90.15,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
3649,25.35,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
3650,24.65,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3651,19.55,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3652,25.25,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3653,60.0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3654,89.9,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3655,19.4,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3656,49.8,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3657,24.1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3658,54.25,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3659,109.9,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3660,35.5,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3661,87.55,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3662,45.15,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3663,88.4,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3664,50.8,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3665,99.0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3666,84.4,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
3667,96.55,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3668,59.75,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3669,111.5,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3670,24.25,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
3671,75.1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3672,70.15,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3673,101.75,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3674,45.8,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3675,20.5,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3676,70.4,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3677,30.55,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3678,84.9,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3679,20.1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3680,40.65,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3681,101.0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3682,69.1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3683,54.5,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3684,75.35,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3685,44.45,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3686,75.0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3687,100.0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
3688,98.05,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3689,71.15,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3690,54.15,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3691,63.9,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3692,69.15,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
3693,64.65,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3694,108.75,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
3695,98.85,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3696,49.15,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3697,89.6,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3698,83.25,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3699,70.25,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3700,19.4,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
3701,24.5,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
3702,79.15,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3703,20.1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
3704,73.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
3705,61.4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3706,84.3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3707,19.9,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3708,20.4,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3709,50.75,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3710,20.45,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
3711,75.75,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
3712,65.4,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3713,80.4,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3714,59.75,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
3715,78.5,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3716,102.0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3717,48.95,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
3718,99.65,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3719,18.25,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3720,54.55,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3721,20.65,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3722,40.65,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
3723,20.45,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
3724,24.8,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
3725,70.8,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3726,89.05,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3727,96.6,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3728,88.8,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3729,20.05,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3730,104.5,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3731,69.8,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3732,77.15,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
3733,35.05,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
3734,108.1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3735,84.05,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3736,20.2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3737,50.6,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3738,49.2,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3739,24.6,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
3740,71.65,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3741,104.9,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
3742,106.5,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3743,49.35,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3744,75.5,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3745,94.25,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3746,68.95,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3747,58.5,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
3748,78.9,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3749,93.85,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3750,79.2,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3751,109.45,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3752,59.2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
3753,29.15,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3754,20.05,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3755,76.05,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3756,24.45,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3757,66.5,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3758,49.55,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3759,89.35,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3760,73.6,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3761,82.65,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3762,49.0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3763,80.35,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3764,25.2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
3765,25.45,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3766,55.8,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3767,110.9,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3768,77.75,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3769,26.2,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
3770,19.9,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
3771,79.05,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3772,95.0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3773,25.2,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3774,80.85,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
3775,98.4,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3776,56.35,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3777,19.3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3778,50.4,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3779,79.4,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
3780,55.25,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
3781,19.1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3782,84.05,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3783,105.2,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3784,101.4,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3785,89.8,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3786,75.75,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
3787,95.3,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3788,109.75,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3789,19.85,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3790,19.3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3791,69.1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3792,91.25,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3793,20.25,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3794,54.75,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
3795,81.45,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3796,49.1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3797,80.2,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3798,100.3,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3799,65.25,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3800,90.95,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
3801,85.45,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3802,20.0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3803,94.1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3804,79.85,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3805,71.65,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3806,73.55,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3807,104.65,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3808,19.3,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
3809,20.15,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3810,44.55,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3811,54.45,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3812,19.65,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3813,105.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3814,88.7,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3815,74.25,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3816,75.15,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
3817,20.25,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3818,109.1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3819,30.75,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3820,112.9,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3821,74.2,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3822,94.05,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
3823,78.85,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
3824,55.3,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3825,19.35,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3826,25.35,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3827,20.45,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3828,19.35,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
3829,101.0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3830,100.2,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3831,89.05,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3832,78.65,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3833,74.75,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
3834,70.1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
3835,19.9,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
3836,58.35,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3837,105.65,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3838,100.5,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3839,20.05,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
3840,25.65,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3841,96.5,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3842,95.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3843,70.85,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3844,85.95,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3845,73.9,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3846,45.45,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3847,20.0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3848,49.2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3849,109.45,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3850,83.25,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3851,19.25,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3852,19.65,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3853,72.8,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3854,109.65,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3855,65.0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3856,114.1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3857,20.65,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3858,86.95,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3859,94.75,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3860,25.35,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3861,105.45,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3862,25.4,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3863,102.55,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3864,100.2,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3865,24.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
3866,25.6,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3867,73.5,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3868,74.05,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
3869,98.25,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3870,54.4,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3871,101.55,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3872,103.1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
3873,34.2,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
3874,43.75,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3875,111.95,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
3876,100.65,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3877,55.95,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
3878,116.05,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
3879,45.75,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3880,82.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
3881,65.15,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3882,44.8,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3883,79.8,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3884,88.85,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3885,74.95,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3886,106.85,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3887,74.95,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3888,80.15,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3889,19.3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3890,109.25,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3891,56.1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3892,19.7,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3893,51.3,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3894,118.6,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3895,24.15,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
3896,20.3,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
3897,115.5,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3898,25.05,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3899,109.1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3900,19.65,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
3901,111.3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3902,29.9,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3903,80.6,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3904,20.8,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
3905,35.2,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
